outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
accounting_external_flow_qoq,6,-164.73074360286859,56.328906557221146,-275.135400455022,-54.32608675071515,86,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,7,-175.60831401159953,65.27329727567086,-303.5439766719144,-47.67265135128466,85,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_external_flow_qoq,8,-183.95499745372663,70.34607208873,-321.8332987476374,-46.07669615981584,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,0,-65.03773830060437,15.613096137202154,-95.6394067295206,-34.436069871688154,91,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,1,-83.55130148086025,34.46337169373859,-151.09951000058788,-16.003092961132623,90,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,2,-117.61410941792504,40.60364850329981,-197.19726048439264,-38.030958351457414,89,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,3,-86.13835218668801,42.37189807801763,-169.18727241960255,-3.089431953773456,88,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,4,-91.50872100732244,36.92114023157932,-163.8741558612179,-19.14328615342697,87,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,5,-114.11981176791451,36.0920153662743,-184.86016188581215,-43.37946165001688,86,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,6,-162.8226776457021,38.486620365526655,-238.25645356213434,-87.38890172926986,85,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,7,-156.3215613708605,48.14349908066974,-250.6828195689732,-61.960303172747814,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_total_qoq,8,-167.02611592089917,56.071301101274074,-276.92586607939637,-57.12636576240199,83,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,0,-0.641483087652235,0.922911243524295,-2.4503891249598535,1.1674229496553832,91,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,1,-2.56764787432439,1.6208877340336512,-5.744587833030346,0.6092920843815666,90,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,2,-3.6092931948144695,2.6671430786630363,-8.83689362899402,1.6183072393650813,89,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,3,-1.0294474489911591,2.7402328223436903,-6.400303780784792,4.341408882802473,88,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,4,-2.534574523609713,2.687431442485769,-7.80194015088182,2.732791103662394,87,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,5,-1.5779476572899658,3.465512090759047,-8.370351355177698,5.214456040597766,86,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,6,-1.930544175944168,3.805424194704382,-9.389175597564757,5.528087245676421,85,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,7,-0.22732076952482094,4.83323557724488,-9.700462500924786,9.245820961875143,84,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
accounting_identity_gap_qoq,8,-1.728467544265366,4.114124897945523,-9.79215234423859,6.335217255707858,83,baseline,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
