treatment_variant,treatment_role,treatment_family,target,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,decomposition_mode,outcome_construction,inference_method
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,7,-195.46042812008469,48.23257995221991,-281.67675099803233,-116.99732242724671,64,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,8,301.9311726109536,101.68790164090663,86.62075305660125,459.3799022889975,63,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,total_deposits_bank_qoq,8,78.77497368503035,114.46542544162942,-87.35859831706783,295.7676102913599,63,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_bank_only,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_bank_only_qoq,other_component_qoq,8,-223.15619892592323,77.34460267736961,-310.4829600501474,-59.248661239780304,63,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_bank_only_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,0,110.20741074490327,19.448819572851402,80.58589014183505,146.74876313055083,71,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,0,63.36853735280554,25.10827435943334,17.63834886013838,101.5627747900198,71,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,0,-46.83887339209773,25.953820458708204,-96.03755728510642,-13.453488431070058,71,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,1,160.91246398933495,29.419847269766542,105.22429547716973,210.4605199746296,70,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,1,84.83858444834142,61.256104502269395,0.1673845341835946,208.91951739579977,70,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,1,-76.07387954099353,47.37650078026131,-128.87501155932085,27.732398543312126,70,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,2,210.5615638917588,52.214585594322834,128.75162579023657,298.22177275387554,69,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,2,90.8672823601741,68.90748515101242,11.31801524555435,257.4417286630248,69,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,2,-119.69428153158469,53.436046892452616,-170.18843451939603,10.617591193541339,69,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,3,208.37712151352895,60.92207736432168,72.39380637795614,292.98204672344957,68,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,3,114.655244615792,76.30498747249109,-8.791697302573443,259.124080612957,68,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,3,-93.72187689773695,53.3842101162135,-170.7833434420917,7.382934641052254,68,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,4,252.19263997589738,82.76403531389293,111.46945939330128,439.548394455238,67,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,4,131.13905007559822,96.01583163561938,-38.27151712956235,361.17984198687594,67,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,4,-121.05358990029916,44.24852473935402,-182.79310931334047,-31.051800421782875,67,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,5,257.5777806806677,88.82017394231687,91.88231506165492,421.04661137872387,66,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,5,107.28487402836633,93.66973682304103,-0.07445473645995349,289.60956990617865,66,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,5,-150.29290665230133,47.66082003173066,-230.8398156796021,-63.56033959140947,66,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,6,290.44508411792174,104.1651939894535,140.88374039884695,458.4734352298574,65,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,6,85.34992421115453,97.54480730881092,-42.560044204141036,259.16763088921687,65,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,6,-205.0951599067672,48.52239321263584,-288.54266208334593,-128.20221774184643,65,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,7,280.96023780354983,115.83169386390884,72.34705185024855,440.85473100603184,64,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,7,83.01880253364392,103.01144313233638,-50.19100917788329,280.615496546732,64,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,7,-197.94143526990592,66.82269002991858,-294.80918022360584,-79.16213850694308,64,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,8,304.9649171564281,119.78858034976963,93.61051203995255,476.92842232107137,63,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,total_deposits_bank_qoq,8,78.59532807251509,122.9116110908116,-89.89375008148686,327.7196738913198,63,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,estimated_common_design,circular_block_bootstrap_4q_40reps
tier2_regression_mmf_rrp_di_np_cu,exploratory,measurement,tdc_tier2_regression_mmf_rrp_prop_di_np_cu_qoq,other_component_qoq,8,-226.369589083913,76.02780610556361,-336.5299639843022,-111.27536022679743,63,identity_measurement_ladder,tdc_tier2_regression_mmf_rrp_di_np_cu_residual_z,exact_identity_baseline,derived_total_minus_tdc,circular_block_bootstrap_4q_40reps
