sample_variant,sample_role,sample_filter,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
drop_flagged_shocks,exploratory,shock_flag=='',commercial_industrial_loans_qoq,2,-12.924249134637968,7.843296182187554,-28.297109651725574,2.448611382449638,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',commercial_industrial_loans_qoq,3,-12.586032813940053,7.362698480370606,-27.01692183546644,1.8448562075863357,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',commercial_industrial_loans_qoq,4,-11.388486146593369,8.666149017421386,-28.374138220739287,5.597165927552549,109,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',commercial_industrial_loans_qoq,5,-10.335199755412878,9.793027787786174,-29.52953421947378,8.859134708648023,108,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',commercial_industrial_loans_qoq,6,-15.918895503255055,10.946442849085388,-37.37392348746241,5.536132480952304,107,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',commercial_industrial_loans_qoq,7,-11.81278647321825,11.607831882174754,-34.56413696228077,10.938564015844268,106,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',commercial_industrial_loans_qoq,8,-11.127317151406862,11.926369662969798,-34.503001690827666,12.248367388013941,105,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,0,0.18712753460697285,0.246264169821458,-0.2955502382430848,0.6698053074570305,40,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,1,-0.37208311960012813,0.6202633779515621,-1.5877993403851898,0.8436331011849334,39,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,2,-0.21767404323502726,0.7942619297677589,-1.7744274255798347,1.3390793391097802,38,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,3,-0.907494908872766,0.9042762505697605,-2.679876359989496,0.8648865422439644,37,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,4,-0.8739473291442428,1.0289839976473039,-2.8907559645329584,1.1428613062444728,36,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,5,-0.5591953845014692,0.8706660984917638,-2.2657009375453265,1.1473101685423879,35,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,6,0.0294272871608543,0.8015395184843328,-1.541590169068438,1.6004447433901465,34,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,7,0.492708117582044,0.8732001435476647,-1.2187641637713789,2.204180398935467,33,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',construction_land_development_loans_qoq,8,1.2938810731948127,0.8273271773033654,-0.32768019431978335,2.9154423407094088,32,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,0,-0.7204786382234215,0.5341540777976641,-1.7674206307068432,0.32646335426000006,40,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,1,-0.7999943580836464,0.7413109091368406,-2.252963739991854,0.6529750238245613,39,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,2,-2.5980273867878383,1.095505063104576,-4.745217310472807,-0.4508374631028693,38,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,3,-2.6598872471938,1.209641110851073,-5.030783824461903,-0.2889906699256972,37,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,4,-3.4147041483068987,1.5088646051689976,-6.372078774438133,-0.4573295221756637,36,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,5,-0.5701561574128222,1.1700774288466507,-2.8635079179522576,1.7231956031266131,35,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,6,-0.11308363655723319,1.112970482584588,-2.294505782423026,2.0683385093085596,34,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,7,2.864000374576995,2.1458498245081983,-1.3418652814590732,7.069866030613063,33,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_multifamily_loans_qoq,8,2.3322205970582157,1.0625375000987536,0.2496470968646589,4.4147940972517725,32,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,0,-0.5022048128844783,0.6977348828287987,-1.8697651832289237,0.8653555574599672,40,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,1,-1.2279708244915497,0.9917520978756771,-3.171804936327877,0.7158632873447774,39,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,2,-2.2868729618356674,1.3284757911056622,-4.890685512402765,0.31693958873143036,38,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,3,-2.661533415133979,1.7448868861366778,-6.081511711961868,0.7584448816939093,37,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,4,-3.0761822378823167,1.8286310722931336,-6.660299139576859,0.5079346638122253,36,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,5,-1.167578144407278,1.8104588284062628,-4.716077448083553,2.380921159268997,35,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,6,0.2236995235530479,1.8963138561919093,-3.4930756345830942,3.94047468168919,34,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,7,2.723113600250432,2.007682757961366,-1.2119446053538452,6.6581718058547095,33,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',cre_nonfarm_nonresidential_loans_qoq,8,3.1062570667830194,1.7051966182840523,-0.2359283050537231,6.448442438619762,32,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,0,-2.677307296860481,1.5821451824541315,-5.778311854470578,0.4236972607496168,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,1,-6.5513996506652585,2.6477048171547746,-11.740901092288617,-1.3618982090419003,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,2,-6.822220087682629,3.1239619374584655,-12.94518548510122,-0.6992546902640369,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,3,-6.233204051338851,3.6775301040835995,-13.441163055342706,0.9747549526650037,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,4,-1.707870998844941,4.666952090352401,-10.855097095935648,7.439355098245766,109,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,5,3.5809896213119883,7.707544650198008,-11.525797893076106,18.687777135700085,108,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,6,0.8514658993240882,6.078819472881563,-11.063020267523775,12.765952066171952,107,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,7,0.6768310605834724,5.9191504235337336,-10.924703769542646,12.27836589070959,106,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',consumer_loans_qoq,8,0.4992397185086821,5.964765924746445,-11.191701493994348,12.190180931011714,105,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,0,-1.6732453080281742,1.4965697336968533,-4.606521986074007,1.2600313700176584,97,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,1,-6.710143297737821,2.7507116415112356,-12.101538115099842,-1.318748480375799,96,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,2,-6.379299723570199,2.9225247413608972,-12.107448216637557,-0.6511512305028404,95,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,3,-6.400260249800869,3.3802154238106596,-13.025482480469762,0.22496198086802366,94,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,4,-1.249608819089528,4.822400342250404,-10.701513489900321,8.202295851721264,93,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,5,5.223954936306231,9.362344185104144,-13.126239666497892,23.574149539110355,92,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,6,1.7199039041576887,7.2709671157826685,-12.531191642776342,15.970999451091718,91,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,7,0.7346491634354964,6.94769727119128,-12.882837488099412,14.352135814970406,90,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',credit_card_revolving_loans_qoq,8,1.0077869588592048,7.196496681666907,-13.097346537207931,15.112920454926341,89,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,0,0.12049563830484483,0.2009329247406445,-0.2733328941868184,0.514324170796508,40,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,1,0.6663121890799875,0.6327724728972121,-0.5739218577985481,1.906546235958523,39,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,2,1.3700313414289604,0.8587496439433122,-0.3131179606999315,3.0531806435578526,38,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,3,2.418097518001479,0.8902580313902885,0.6731917764765136,4.163003259526445,37,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,4,2.87468091908773,0.9614683911501504,0.9902028724334353,4.759158965742024,36,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,5,3.421168876474033,1.071285821493059,1.3214486663476377,5.5208890866004285,35,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,6,3.7305420412874053,1.269076034549995,1.2431530135694153,6.217931069005395,34,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,7,4.656502213245824,1.5218439079292572,1.67368815370448,7.639316272787168,33,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',auto_loans_qoq,8,4.89117621973612,1.6107739614576948,1.7340592552790381,8.048293184193202,32,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,0,-1.3946010879436748,0.8790809092762741,-3.117599670125172,0.3283974942378225,97,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,1,-1.335236422304899,1.070462734817761,-3.4333433825477107,0.7628705379379126,96,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,2,-1.511678012535581,1.5080568506190406,-4.467469439748901,1.4441134146777383,95,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,3,-0.41879065925568204,1.757957346793195,-3.8643870589703444,3.0268057404589803,94,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,4,-0.09924509370870904,1.9494535388231027,-3.92017402980199,3.721683842384572,93,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,5,0.4235090367724581,2.2388690895802887,-3.964674378804908,4.811692452349824,92,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,6,0.7225648789604824,2.384388023478983,-3.950835647058325,5.39596540497929,91,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,7,0.9207858083163534,2.864088616015082,-4.6928278790732065,6.534399495705914,90,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',other_consumer_loans_qoq,8,0.672911043924008,3.1656322520151683,-5.531728170025723,6.877550257873738,89,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,0,0.6581113976404096,0.44370905118332854,-0.21155834267891427,1.5277811379597335,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,1,0.0015572623940443009,0.45683208763298483,-0.8938336293666059,0.8969481541546945,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,2,-0.39753717753045303,0.8877442825119154,-2.137515971253807,1.3424416161929011,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,3,-0.5430455776753835,1.3716493791695616,-3.231478360847724,2.1453872054969576,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,4,0.11510735946830852,1.6148879314289066,-3.0500729861323483,3.2802877050689654,109,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,5,0.4818857229767597,1.970659942738985,-3.380607764791651,4.344379210745171,108,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,6,0.6768132353148497,2.333081914532012,-3.896027317167894,5.249653787797593,107,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,7,1.1255705336469009,2.702472202697018,-4.171274983639255,6.422416050933056,106,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',heloc_loans_qoq,8,1.731866420934043,3.11557659443703,-4.374663704162535,7.838396546030622,105,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,0,0.6412435878884049,2.564031625934832,-4.3842583989438655,5.666745574720675,81,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,1,0.6198930570592465,3.148992670454608,-5.552132577031785,6.791918691150278,80,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,2,-2.5414831764173402,3.4023443149850046,-9.21007803378795,4.127111680953268,79,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,3,-1.5061179497204247,3.258034081543565,-7.891864749545812,4.879628850104963,78,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,4,2.748430628449449,4.947960386016812,-6.9495717281435025,12.4464329850424,77,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,5,2.7287847368175555,5.623637740369987,-8.293545234307619,13.75111470794273,76,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,6,3.217562677769961,6.053987334184572,-8.648252497231798,15.083377852771722,75,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,7,3.8249513628004266,6.136112159219611,-8.20182846927001,15.851731194870863,74,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',closed_end_residential_loans_qoq,8,6.51527361302698,6.4191394541049345,-6.066239717018692,19.09678694307265,73,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,0,0.22380552411329524,0.6762174523017613,-1.1015806823981569,1.5491917306247474,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,1,1.5318143103423714,1.0105088194184622,-0.44878297571781434,3.512411596402557,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,2,0.8650889622733373,0.7777713350491251,-0.6593428544229478,2.3895207789696222,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,3,0.11565960497517591,0.8573161038844972,-1.5646799586384386,1.7959991685887904,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,4,-1.1228760265985136,0.6706388050644191,-2.4373280845247747,0.1915760313277477,109,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,5,-1.3480129699907073,1.0155426858858005,-3.3384766343268764,0.6424506943454618,108,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,6,-1.5453891710274426,1.0272683444252464,-3.5588351261009255,0.46805678404604034,107,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,7,-0.8852939682336661,1.0204957417160845,-2.8854656219971915,1.1148776855298594,106,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_commercial_banks_qoq,8,-1.319024133485223,1.1280503743341532,-3.5300028671801633,0.8919546002097172,105,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,0,7.286226287183772,5.012238177037209,-2.537760539809157,17.1102131141767,40,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,1,10.746625414724676,6.031088128356762,-1.0743073168545774,22.56755814630393,39,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,2,14.7157330619267,9.209750274376287,-3.3353774758508212,32.766843599704224,38,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,3,14.766277337104292,8.374427897264416,-1.6476013415339636,31.180156015742547,37,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,4,10.660197046039453,5.7309957428393785,-0.5725546099257279,21.892948702004634,36,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,5,9.139422215706684,7.222184256247176,-5.016058926537781,23.29490335795115,35,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,6,7.376577158767015,6.138914724786858,-4.655695701815226,19.408850019349256,34,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,7,6.258346424490853,4.169374958911014,-1.9136284949747342,14.43032134395644,33,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_to_nondepository_financial_institutions_qoq,8,4.37670478399404,4.828217249397191,-5.086601024824455,13.840010592812535,32,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_for_purchasing_or_carrying_securities_qoq,0,0.28367883816682543,0.8094560330323596,-1.3028549865765993,1.87021266291025,113,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_for_purchasing_or_carrying_securities_qoq,1,1.0477149239778174,1.4494632260503764,-1.7932329990809204,3.888662847036555,112,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_for_purchasing_or_carrying_securities_qoq,2,1.4561280285836085,1.7074033843013598,-1.8903826046470567,4.802638661814274,111,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
drop_flagged_shocks,exploratory,shock_flag=='',loans_for_purchasing_or_carrying_securities_qoq,3,2.705948450488553,2.3766117734362213,-1.9522106254464409,7.364107526423547,110,sample_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
