control_variant,control_role,control_columns,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,strict_identifiable_gap_qoq,5,-102.31836483198292,36.11797987490732,-173.10960538680126,-31.527124277164575,98,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,strict_identifiable_gap_qoq,6,-141.62084505017594,45.644473029931426,-231.08401218884154,-52.15767791151035,97,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,strict_identifiable_gap_qoq,7,-145.1990840907145,52.759161666916164,-248.6070409578702,-41.79112722355883,96,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,strict_identifiable_gap_qoq,8,-150.9130891091288,57.53005148134089,-263.67199001255693,-38.15418820570066,95,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,0,12.26379438877576,12.965522817602071,-13.148630333724299,37.67621911127582,64,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,1,19.408197611950648,16.20867941255524,-12.360814036657626,51.177209260558925,63,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,2,20.174754450088166,15.483823541364071,-10.173539690985411,50.52304859116174,62,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,3,32.87812015266206,17.649263245984912,-1.7144358094683625,67.4706761147925,61,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,4,48.3542485713439,20.896971097142462,7.39618522094468,89.31231192174312,60,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,5,55.540046366788445,25.41210166788986,5.732327097724323,105.34776563585257,59,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,6,54.74302505884813,25.251852795153916,5.249393580346457,104.2366565373498,58,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,7,58.49405290908416,28.012794393605883,3.5889758976166277,113.3991299205517,57,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,bank_credit_private_qoq,8,54.5905231005371,31.483351901927865,-7.1168466272415145,116.29789282831571,56,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,0,3.1826786192654692,6.900516113986955,-10.342332964148962,16.7076902026799,103,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,1,7.24428139158901,10.863482694764196,-14.048144690148813,28.53670747332683,102,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,2,-2.082217661670235,9.437829676569777,-20.580363827746996,16.415928504406526,101,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,3,2.023123773696586,7.154237182559256,-11.999181104119556,16.04542865151273,100,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,4,6.018619909308647,7.79654095913763,-9.262600370601108,21.2998401892184,99,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,5,11.506090797151217,9.028266055172502,-6.189310670986885,29.201492265289318,98,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,6,4.978237739109776,11.7764119031311,-18.10352959102718,28.06000506924673,97,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,7,9.609788768514456,12.775394163895923,-15.429983792721554,34.64956132975047,96,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,commercial_industrial_loans_qoq,8,8.421400805809675,12.846897233867043,-16.75851777256973,33.60131938418908,95,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,0,0.2042473729464136,0.248388318416861,-0.2825937311506339,0.6910884770434611,42,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,1,-0.3033510093631644,0.5910646568424868,-1.4618377367744384,0.8551357180481096,41,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,2,-0.0022876632089214866,0.8300476598422731,-1.6291810764997767,1.6246057500819338,40,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,3,-0.5811634584627212,1.0542185738353314,-2.6474318631799707,1.4851049462545283,39,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,4,-0.34904184636596103,1.2387196572264816,-2.776932374529865,2.078848681797943,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,5,0.23938716301153296,1.0461145081950787,-1.810997273050821,2.289771599073887,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,6,1.0464015621049993,0.9836317568234221,-0.8815166812689079,2.9743198054789066,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,7,1.5515893920366475,1.0103968084815012,-0.4287883525870948,3.5319671366603895,35,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,construction_land_development_loans_qoq,8,2.296515110584581,0.8739075794448058,0.5836562548727615,4.0093739662964,34,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,0,-0.7588233210256663,0.5758517924150313,-1.8874928341591275,0.3698461921077949,42,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,1,-0.6742727607163395,0.7700189979602153,-2.1835099967183615,0.8349644752856826,41,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,2,-2.4572876777152493,1.278764431516471,-4.963665963487532,0.04909060805703369,40,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,3,-2.3289679448932876,1.4002565062335848,-5.073470697111114,0.4155348073245384,39,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,4,-2.75107735168383,1.653667547145635,-5.992265744089275,0.4901110407216147,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,5,0.17146043959193946,1.2850117353714892,-2.3471625617361793,2.6900834409200582,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,6,0.5094614506541202,1.2139399566641171,-1.8698608644075492,2.8887837657157895,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,7,3.1563137148096043,2.1279446423213337,-1.0144577841402098,7.3270852137594185,35,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_multifamily_loans_qoq,8,2.304980071405284,0.9845706996930218,0.3752215000069612,4.234738642803607,34,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,0,-0.3213469308250705,0.7235105264388524,-1.7394275626452211,1.0967337009950802,42,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,1,-0.7553362876762577,1.0456388371196572,-2.804788408430786,1.2941158330782705,41,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,2,-1.4834766749553774,1.3199451479217374,-4.070569164881983,1.1036158149712278,40,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,3,-1.0163753216715232,1.9602672098828657,-4.85849905304194,2.8257484096988934,39,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,4,-0.8637718825256684,2.0468072409297506,-4.875514074747979,3.1479703096966425,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,5,1.1572547221818645,2.124548458525087,-3.0068602565273057,5.321369700891035,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,6,2.5829314977902307,1.9687471265927576,-1.275812870331574,6.4416758659120354,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,7,4.536480873828605,1.7049815350156907,1.1947170651978514,7.878244682459359,35,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,cre_nonfarm_nonresidential_loans_qoq,8,4.495202474856114,1.2175475688573334,2.108809239895741,6.881595709816487,34,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,0,-1.8469881450735355,1.6736865844517956,-5.127413850599055,1.433437560451984,103,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,1,-6.354499674938566,2.590122511356617,-11.431139797197535,-1.2778595526795966,102,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,2,-6.075227531518534,3.951036476226645,-13.819259024922758,1.6688039618856898,101,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,3,-5.601684230638185,4.499052141895754,-14.419826428753861,3.216457967477492,100,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,4,-1.1941834807328853,5.344861256048575,-11.670111542588092,9.281744581122322,99,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,5,4.150671340976718,8.029210945530611,-11.58658211226328,19.887924794216715,98,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,6,-0.1457349931618097,6.08345049310158,-12.069297959640906,11.777827973317287,97,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,7,-0.9995097307179748,6.912947659852495,-14.548887144028866,12.549867682592916,96,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,consumer_loans_qoq,8,-0.1453638766015768,7.252542926999823,-14.360348013521229,14.069620260318075,95,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,0,-0.667423512865177,1.1608260754123034,-2.9426426206732916,1.607795594942938,101,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,1,-5.2718480264576755,2.0408206733491023,-9.271856546221915,-1.2718395066934347,100,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,2,-4.966494238167326,2.943753490196274,-10.736251078952023,0.8032626026173713,99,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,3,-5.195391979518059,3.316792635207654,-11.69630554452506,1.3055215854889424,98,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,4,-1.3276077419960801,4.2983926186387995,-9.752457274528126,7.097241790535967,97,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,5,3.364955934383301,7.5826064489209095,-11.49695270550168,18.226864574268284,96,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,6,-1.293493105469656,5.2700111276406165,-11.622714915645265,9.035728704705953,95,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,7,-2.665765632697508,5.692942006435699,-13.823931965311477,8.492400699916463,94,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,credit_card_revolving_loans_qoq,8,-1.9649270964338763,6.183839193556435,-14.085251915804488,10.155397722936737,93,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,0,0.2740103937881434,0.2368249016411379,-0.1901664134284869,0.7381872010047736,42,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,1,1.0983873490700309,0.6663632154049138,-0.20768455312360024,2.404459251263662,41,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,2,2.1989333197666054,0.8121273757010617,0.6071636633925244,3.7907029761406865,40,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,3,3.4816664726852884,0.8635638660384328,1.7890812952499602,5.174251650120617,39,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,4,4.015451892166168,0.8903344110380345,2.2703964465316204,5.760507337800716,38,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,5,4.347436216109399,0.9151967224093207,2.55365064018713,6.141221792031668,37,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,6,4.45156387110139,1.1579318410668125,2.182017462610438,6.7211102795923425,36,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,7,5.257293376690884,1.5048485636855202,2.307790191867264,8.206796561514503,35,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,auto_loans_qoq,8,5.602747188161344,1.6580889521691493,2.3528928419098114,8.852601534412877,34,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,0,-1.3373684408757802,0.9022125886981213,-3.105705114724098,0.4309682329725375,101,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,1,-1.5391115420618395,1.1115192734147568,-3.7176893179547625,0.6394662338310835,100,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,2,-1.7281836464006146,1.6098622703186993,-4.883513696225266,1.4271464034240362,99,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,3,-1.0287470407473716,1.7066904007821444,-4.3738602262803745,2.316366144785632,98,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,4,-0.5688492674016952,1.8602830694045003,-4.215004083434516,3.0773055486311254,97,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,5,0.05811287418500344,2.051726174827713,-3.963270428477314,4.0794961768473215,96,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,6,0.36993743514635735,2.189214231830728,-3.9209224592418694,4.660797329534584,95,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,7,0.9083247238025116,2.626857614792659,-4.240316201191099,6.0569656487961225,94,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
lagged_macro_plus_bill,core,lag_tdc_bank_only_qoq|lag_fedfunds|lag_unemployment|lag_inflation|lag_bill_share,other_consumer_loans_qoq,8,1.1495232828534476,2.7430928302299025,-4.226938664397161,6.525985230104056,93,control_sensitivity,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
