regime,outcome,horizon,beta,se,lower95,upper95,n,spec_name,shock_column,shock_scale,response_type
reserve_drain_high,currency_reallocation_qoq,4,-1.3525345477264041,4.677852883603972,-10.521126199590189,7.816057104137381,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,currency_reallocation_qoq,5,-2.1339501571846045,6.237145687553798,-14.358755704790049,10.090855390420838,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,currency_reallocation_qoq,6,-1.7849600634649239,7.698921558303546,-16.874846317739873,13.304926190810026,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,currency_reallocation_qoq,7,0.14639100715152864,8.194736805960067,-15.915293132530202,16.20807514683326,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_high,currency_reallocation_qoq,8,4.392664003017597,9.178800975919533,-13.597785909784687,22.38311391581988,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,0,99.94637762808307,17.970507115273126,64.72418368214775,135.1685715740184,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,1,144.2046915065849,31.44146031442828,82.57942929030548,205.82995372286433,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,2,181.88864677514846,58.61489833533866,67.00344603788469,296.7738475124122,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,3,173.95739737189405,72.47907052692392,31.898419139123178,316.0163756046649,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,4,216.93973577761898,88.95582958919444,42.58630978279788,391.29316177244004,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,5,220.57611652974913,97.4071890050691,29.65802607981371,411.4942069796846,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,6,251.33858529408502,116.19981564467896,23.586946630514262,479.0902239576558,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,7,259.52207798706775,119.02937875487348,26.224495627515722,492.8196603466198,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,tdc_bank_only_qoq,8,293.61627272482576,115.84664116459027,66.55685604222884,520.6756894074226,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,0,35.621489087590355,19.443589413052102,-2.487946161991765,73.73092433717247,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,1,33.2533042386861,48.56246470783554,-61.92912658867155,128.43573506604375,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,2,14.307076039417673,59.961699923833265,-103.21785581129552,131.83200789013088,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,3,44.18132015509309,72.19624618171633,-97.32332236107092,185.6859626712571,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,4,54.27066159860961,84.79989187321344,-111.93712647288872,220.47844967010792,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,5,13.197157215154594,88.58760176070544,-160.43454223582808,186.82885666613726,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,6,-9.553404541610854,89.87928753096935,-185.71680810231078,166.60999901908906,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,7,16.652365495006208,92.84570973156434,-165.3252255788599,198.62995656887233,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,total_deposits_bank_qoq,8,43.21091694978518,92.47949819222252,-138.04889950697097,224.4707334065413,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,0,11.04466999242645,9.060348192794828,-6.7136124654514155,28.802952450304314,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,1,11.203698226392195,25.457307397889863,-38.692624273471935,61.10002072625633,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,2,-6.096055152320831,24.56460007515667,-54.2426712996279,42.05056099498624,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,3,32.56330855315066,47.69853499001126,-60.92582002727141,126.05243713357274,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,4,24.651133680993567,52.9400394080165,-79.11134355871877,128.4136109207059,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,5,25.944349945594247,64.6087279779839,-100.6887568912542,152.5774567824427,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,6,10.079957419148649,68.35991869585037,-123.90548322471807,144.06539806301538,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,7,30.743825398184775,72.68880141913384,-111.72622538331754,173.2138761796871,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_deposits_bank_qoq,8,32.694009078917986,73.70257360663399,-111.76303519008462,177.1510533479206,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,0,10.494934556292769,5.192927814706698,0.3167960394676417,20.673073073117898,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,1,-1.1043298056934905,7.661810904014621,-16.12147917756215,13.912819566175168,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,2,-8.008883419554229,12.22347948433314,-31.966903208847185,15.949136369738726,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,3,-5.043532286929206,9.890884669492737,-24.42966623913497,14.342601665276558,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,4,-0.7403147913328851,6.446221688043051,-13.374909299897265,11.894279717231495,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,5,-4.913444442115756,6.1680540944950595,-17.00283046732607,7.175941583094561,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,6,-0.9903818009495549,5.884450954921514,-12.52390567259572,10.54314207069661,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,7,2.567988396145,5.338138056219039,-7.894762194044316,13.030738986334317,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_bank_qoq,8,28.72947184281835,8.407777495955106,12.250227950746343,45.208715734890355,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,0,29.938999061736098,16.06366456233945,-1.5457834804492236,61.42378160392142,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,1,25.712671232898266,22.005134329139825,-17.41739205221579,68.84273451801232,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,2,26.961125536857132,24.594514981659426,-21.244123827195345,75.1663749009096,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,3,9.535581570787077,19.530810901789998,-28.74480779672132,47.81597093829548,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,4,28.999419874749798,20.123261179798988,-10.44217203765622,68.44101178715582,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,5,-2.141768585755379,16.133290846364645,-33.76301864463008,29.479481473119325,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,6,-16.851868558857497,20.696771439320866,-57.417540579926396,23.713803462211402,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,7,-23.923035254987038,24.794735938549273,-72.5207176945436,24.674647184569533,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,time_savings_deposits_bank_qoq,8,-27.32346805196908,27.6175975068736,-81.45395916544135,26.80702306150318,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,0,-2.0466830826238374,1.1907552621965338,-4.380563396529044,0.2871972312813691,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,1,-1.9874731816832323,1.425061632283705,-4.780593980959294,0.8056476175928295,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,2,-0.8072290748020765,0.8422810357098848,-2.4580999047934506,0.8436417551892976,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,3,0.014608041227153534,0.82741581642858,-1.6071269589728634,1.6363430414271702,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,4,-1.5292242043991864,0.9946269838208622,-3.4786930926880766,0.4202446838897036,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,5,-1.9208951239761407,1.3296125572511923,-4.526935736188477,0.6851454882361963,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,6,-0.77040352912363,1.0727538483672836,-2.8730010719235057,1.332194013676246,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,7,-0.39355317355347286,0.9020459078764873,-2.161563152991388,1.3744568058844422,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_federal_govt_bank_qoq,8,-1.5066243701052573,1.0398931586761637,-3.5448149611105384,0.5315662209000236,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,0,1.012102654741713,0.6624945240068681,-0.28638661231174867,2.3105919217951745,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,1,1.6932359065122284,1.1420319718359326,-0.5451467582861995,3.9316185713106564,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,2,1.3202290953671503,1.4787651474167058,-1.5781505935695932,4.2186087843038935,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,3,1.7949530170813377,2.342079107822986,-2.7955220342517153,6.385428068414391,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,4,3.4703967990652016,2.8903247612457594,-2.194639732976487,9.13543333110689,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,5,4.0394393455290665,4.235684600722402,-4.26250247188684,12.341381162944973,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,6,3.4605090297013223,4.78920545952408,-5.9263336709658745,12.84735173036852,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,7,4.094704737082109,5.16755688931521,-6.033706765975703,14.223116240139921,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_state_local_bank_qoq,8,4.69657105386555,5.114480327080807,-5.327810387212833,14.720952494943933,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,0,0.7888178215462228,0.49509599192039916,-0.18157032261775952,1.7592059657102053,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,1,-0.25273120802079785,0.7325199455741567,-1.688470301346145,1.1830078853045491,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,2,-0.018859188066798427,1.0523403974874366,-2.081446367142174,2.043727991008577,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,3,-0.027045453899919636,1.078918809745579,-2.1417263210012547,2.0876354132014154,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,4,0.01812767216918476,1.2081176322489864,-2.3497828870388284,2.3860382313771984,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,5,-0.6633590490616579,0.7426604030994133,-2.118973439136508,0.7922553410131921,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,6,-0.33987440652238,1.0001916116048057,-2.300249965267799,1.6205011522230393,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,7,-0.10609605893432278,0.9639110184730263,-1.9953616551414541,1.7831695372728087,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_rest_of_world_bank_qoq,8,0.10625667790783389,0.8911805451677541,-1.6404571906209644,1.852970546436632,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,0,11.458141554901362,8.679257840936378,-5.553203813333939,28.469486923136664,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,1,13.471888177829827,24.34064503068064,-34.23577608230423,61.17955243796388,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,2,-3.8207452921122336,24.07926459587696,-51.01610390003108,43.374613315806606,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,3,33.746220510569785,45.22196511517154,-54.88883111516644,122.38127213630601,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,4,26.913649700371508,50.25173110222382,-71.57974325998718,125.4070426607302,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,5,28.73034263393224,60.05893714892342,-88.98517417795766,146.44585944582212,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,6,13.662765310800825,63.11584116975517,-110.04428338191931,137.36981400352096,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,7,32.34100657461987,67.09578735547231,-99.16673664210585,163.8487497913456,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,checkable_private_domestic_bank_qoq,8,33.98905532271465,68.18591169889842,-99.65533160712627,167.63344225255557,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,0,2.190097674708645,3.3304114414615165,-4.337508750555927,8.717704099973218,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,1,-2.827884796022775,3.2287999962686684,-9.156332788709365,3.5005631966638155,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,2,-1.1850731254380307,3.482996955120654,-8.011747157474513,5.641600906598451,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,3,2.632088042195885,6.145422171783854,-9.412939414500467,14.677115498892238,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,4,0.5317908529921294,5.406049411448058,-10.064065993446064,11.127647699430323,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,5,-2.1729706706745873,7.229818596720144,-16.34341512024607,11.997473778896895,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,6,-0.6214477519918251,6.7949012981671535,-13.939454296399445,12.696558792415795,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,7,0.7549732888898522,7.500413142856137,-13.945836471108176,15.45578304888788,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_liability_qoq,8,5.310324282800084,6.874618291073675,-8.16392756770432,18.784576133304487,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,0,7.5666988779275295,3.543140857536038,0.6221427971568954,14.511254958698164,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,1,2.299675396604542,3.70184109557021,-4.9559331507130695,9.555283943922152,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,2,2.419450277185553,4.132601902030951,-5.68044945079511,10.519350005166217,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,3,3.456150363405743,3.2783906901000655,-2.969495389190385,9.88179611600187,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,4,10.001215501074501,5.512200773721996,-0.80269801542061,20.805129017569612,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,5,8.687062372769184,6.190796261617593,-3.4468983000012994,20.82102304553967,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,6,2.73603148148038,5.79162123268873,-8.61554613458953,14.08760909755029,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,7,1.9359416312049142,5.604049407325852,-9.047995207153756,12.919878469563583,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,interbank_transactions_foreign_banks_asset_qoq,8,9.012998058648934,6.36393219188775,-3.460309037451056,21.486305154748926,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,0,0.473886322490969,0.22522777859992615,0.03243987643511376,0.9153327685468242,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,1,0.1963068738559147,0.30895238772573014,-0.40923980608651633,0.8018535537983458,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,2,0.027226434422994647,0.46399270780658647,-0.8821992728779148,0.9366521417239041,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,3,0.044984447904788755,0.6082742423987824,-1.1472330671968247,1.2372019630064022,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,4,0.32518675796931756,0.6552031257342795,-0.9590113684698702,1.6093848844085052,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,5,0.357737091148735,0.5968099876117525,-0.8120104845703,1.52748466686777,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,6,0.2069332609920957,0.5309502729290169,-0.8337292739487774,1.2475957959329689,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,7,0.07603812883064537,0.45040925165574214,-0.8067640044146092,0.9588402620759,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,deposits_at_foreign_banks_asset_qoq,8,0.36497173452011483,0.46637623169998715,-0.54912567961186,1.2790691486520895,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,0,-63.1902622683605,19.758679564738387,-101.91727421524774,-24.46325032147326,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,1,-101.29353159641012,42.671572342247615,-184.92981338721546,-17.657249805604792,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,2,-133.21149510648465,44.41971700548333,-220.27414043723195,-46.14884977573733,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,3,-72.22552380154981,44.00352756527413,-158.4724378294871,14.021390226387481,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,4,-80.6009837328267,36.76014976639345,-152.65087727495785,-8.551090190695547,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,5,-105.8655272750484,40.42876934628241,-185.10591519376192,-26.62513935633487,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,6,-157.71727254788635,51.067094494893574,-257.80877775787775,-57.625767337894956,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,7,-145.23335667573593,63.660129360797626,-270.0072102228993,-20.459503128572592,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,other_component_qoq,8,-157.29590492486938,73.37528486546829,-301.1114632611872,-13.480346588551527,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,0,0.27614182191046455,0.8511043060536689,-1.3920226179547266,1.9443062617756557,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,1,-1.88053884704006,1.9145146162026927,-5.632987494797337,1.871909800717218,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,2,-4.657571690477782,4.1105142461077495,-12.714179612848971,3.3990362318934064,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,3,-10.880241783190801,7.807438631968869,-26.182821501849784,4.422337935468182,44,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,4,-4.671587111830448,4.227127227161052,-12.95675647706611,3.613582253405214,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,5,-1.877673062905299,2.489176292190744,-6.756458595599158,3.0011124697885596,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,6,-1.8744332252325377,2.765814278431085,-7.295429210957465,3.5465627604923893,43,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,7,-9.721535139342741,5.298850573361407,-20.107282263131097,0.6642119844456165,42,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_deposit_substitution_qoq,8,-9.95387505844485,5.204155204664811,-20.154019259587884,0.24626914269818023,41,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
reserve_drain_low,accounting_bank_balance_sheet_qoq,0,-19.909029828605732,11.060081305440843,-41.58678918726979,1.7687295300583195,45,regimes,tdc_residual_z,rolling_oos_standard_deviation,cumulative_sum_h0_to_h
